,latitude_ERA,longitude_ERA,MODIS_LST,V15_prediction,V20_prediction,V20X_prediction,V15X_prediction,V15_error,V20_error,V20X_error,V15X_error,delta,deltaX,deltaX15,values,step,surface,latitude,longitude,change_in_cl,V15_cl,V20_cl,percentage_change_in_cl,heightAboveGround,change_in_si10,V15_si10,V20_si10,percentage_change_in_si10,change_in_cvh,V15_cvh,V20_cvh,percentage_change_in_cvh,change_in_cvl,V15_cvl,V20_cvl,percentage_change_in_cvl,change_in_lsm,V15_lsm,V20_lsm,percentage_change_in_lsm,change_in_dl,V15_dl,V20_dl,percentage_change_in_dl,cl_change_is_significant,si10_change_is_significant,cvh_change_is_significant,cvl_change_is_significant,lsm_change_is_significant,dl_change_is_significant,bitstring
119513,51.007004196976915,99.16666666666669,276.8552,277.69775,277.24146,277.37137,275.22812,5.4862213,5.598542,5.5729866,2.5245447,0.1123209,0.08676529,-2.9616766,61575,0 days,0.0,51.007004196976915,99.16666666666669,0.00031256676,0.003448844,0.0037614107,0.09062943,10.0,0.0,0.0,0.0,,1.4066696e-05,0.012620211,0.012634277,0.0011146166,-1.4066696e-05,0.9873798,0.9873657,-1.424649e-05,-0.00031256676,0.99655116,0.9962386,-0.0003136485,0.17578125,5.0,5.1757812,0.03515625,False,False,False,False,False,False,000000
119514,51.007004196976915,99.58333333333331,277.2015,280.38046,280.28793,280.2186,272.28387,5.842225,5.8497806,5.9007993,2.5139427,0.007555485,0.0585742,-3.3282824,61576,0 days,0.0,51.007004196976915,99.58333333333331,-0.0010251999,0.011975288,0.0109500885,-0.08560962,10.0,0.0,0.0,0.0,,0.0,0.04837036,0.04837036,0.0,1.0848045e-05,0.9502455,0.95025635,1.1416045e-05,0.0010251999,0.9880247,0.9890499,0.0010376257,-131.94434,138.0,6.055664,-0.9561184,False,False,False,False,False,True,000100
119521,51.007004196976915,102.5,277.53238,272.09058,272.61578,272.64517,275.80667,6.298989,5.733844,5.7264857,4.347974,-0.565145,-0.5725031,-1.951015,61583,0 days,0.0,51.007004196976915,102.5,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,-5.4836273e-06,0.19043517,0.19042969,-2.8795244e-05,5.4836273e-06,0.8095648,0.8095703,6.7735496e-06,0.0,1.0,1.0,0.0,-20.0,25.0,5.0,-0.8,False,False,False,False,False,True,000100
119522,51.007004196976915,102.91666666666669,276.85495,272.0697,272.60016,272.4401,275.95032,5.7519474,5.3026214,5.3488955,4.7364073,-0.44932604,-0.40305185,-1.0155401,61584,0 days,0.0,51.007004196976915,102.91666666666669,1.0967255e-05,0.0,1.0967255e-05,inf,10.0,0.0,0.0,0.0,,5.6028366e-06,0.3024541,0.30245972,1.8524584e-05,-5.6028366e-06,0.6975459,0.6975403,-8.0322125e-06,-1.0967255e-05,1.0,0.99998903,-1.0967255e-05,-20.0,25.0,5.0,-0.8,False,False,False,False,False,True,000100
120045,51.2880344243453,99.58333333333331,279.1938,280.26065,279.6093,279.95978,273.38577,6.358232,6.264543,6.328943,2.4210157,-0.093688965,-0.029289246,-3.9372163,60712,0 days,0.0,51.2880344243453,99.58333333333331,-0.0056658983,0.07875788,0.073091984,-0.07194071,10.0,0.0,0.0,0.0,,0.0,0.021575928,0.021575928,0.0,1.3113022e-05,0.96501374,0.96502686,1.358843e-05,0.0056658983,0.9212421,0.926908,0.0061502815,1.7822266,5.0,6.7822266,0.3564453,False,False,False,False,False,True,000100
120566,51.56906464903404,92.08333333333331,282.71146,287.66098,287.42267,287.2093,278.14288,5.668542,5.436203,5.236969,3.3295052,-0.2323389,-0.4315729,-2.3390367,59830,0 days,0.0,51.56906464903404,92.08333333333331,4.529953e-06,0.0,4.529953e-06,inf,10.0,0.0,0.0,0.0,,0.0,0.015625,0.015625,0.0,-1.1205673e-05,0.97489524,0.97488403,-1.1494233e-05,-4.529953e-06,1.0,0.99999547,-4.529953e-06,-16.765625,25.0,8.234375,-0.670625,False,False,False,False,False,True,000100
120586,51.56906464903404,100.41666666666669,276.1484,271.87378,271.72534,272.77936,275.49426,5.0716815,5.202411,4.872581,4.0385838,0.13072968,-0.1991005,-1.0330977,59850,0 days,0.0,51.56906464903404,100.41666666666669,-0.020610452,0.28434622,0.26373577,-0.07248365,10.0,0.0,0.0,0.0,,0.0,0.041625977,0.041625977,0.0,7.987022e-06,0.68267024,0.6826782,1.1699679e-05,0.020610452,0.7156538,0.7362642,0.028799472,12.0,138.0,150.0,0.08695652,False,False,False,False,False,False,000000
120696,51.850094870982545,-178.33333333333337,272.9407,278.48148,277.38867,278.2582,276.3921,6.5794106,5.9908504,7.0571427,3.5680113,-0.5885601,0.47773218,-3.0113993,59181,0 days,0.0,51.850094870982545,-178.33333333333337,0.0018596649,0.0,0.0018596649,inf,10.0,-0.038146973,0.038146973,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.009767771,0.056040168,0.06580794,0.17429945,52.841797,1498.207,1551.0488,0.035270024,False,False,False,False,False,False,000000
120701,51.850094870982545,-176.25,275.88992,279.37842,279.02048,279.98627,279.09854,5.058129,5.167777,5.559841,3.9340634,0.10964823,0.5017123,-1.1240654,59186,0 days,0.0,51.850094870982545,-176.25,0.007765174,0.0,0.007765174,inf,10.0,-0.039916992,0.039916992,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.101130724,0.19558132,0.29671204,0.5170776,20.892578,83.49707,104.38965,0.2502193,False,False,False,False,True,True,000110
121248,52.131125090128414,-176.0,273.23694,277.70935,278.1159,277.59717,277.66766,5.129399,5.634165,5.336593,3.4458857,0.504766,0.20719433,-1.6835132,58349,0 days,0.0,52.131125090128414,-176.0,0.003414154,0.0,0.003414154,inf,10.0,-0.035125732,0.049987793,0.014862061,-0.7026862,0.0,0.0,0.0,,0.0,0.0,0.0,,0.015270233,0.13542533,0.15069556,0.112757586,-287.25195,1130.831,843.5791,-0.25401846,False,False,False,False,False,True,000100
121772,52.41215530640741,-172.44444444444446,276.05396,280.11966,280.479,280.42804,280.86435,5.4856157,5.7177515,5.595177,3.9707148,0.23213577,0.10956144,-1.5149009,57547,0 days,0.0,52.41215530640741,-172.44444444444446,0.0010800362,0.0,0.0010800362,inf,10.0,-0.013793945,0.013793945,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.015262723,0.19268453,0.20794725,0.07921094,-66.24609,267.9668,201.7207,-0.24721755,False,False,False,False,False,True,000100
122285,52.69318551975338,-170.10000000000002,276.73843,281.5031,281.3194,281.7733,277.84424,5.848239,5.7880907,6.1924424,4.8915834,-0.06014824,0.34420347,-0.9566555,56747,0 days,0.0,52.69318551975338,-170.10000000000002,0.00064361095,0.0,0.00064361095,inf,10.0,-0.014526367,0.014526367,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.019399405,0.067536,0.0869354,0.2872454,-0.66015625,185.2998,184.63965,-0.0035626388,False,False,False,False,False,False,000000
122286,52.69318551975338,-169.64999999999998,278.90967,280.90088,281.06418,281.73444,280.90793,5.404118,5.469279,5.2629743,4.103123,0.06516075,-0.1411438,-1.3009949,56748,0 days,0.0,52.69318551975338,-169.64999999999998,0.00091576576,0.0,0.00091576576,inf,10.0,-0.001739502,0.001739502,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.003586173,0.025990725,0.029576898,0.13797896,-20.460938,152.9834,132.52246,-0.13374613,False,False,False,False,False,True,000100
123816,53.536276141501205,-168.3,276.29306,279.75317,279.67242,279.72614,272.396,5.0138087,5.267496,5.233464,3.1493397,0.25368738,0.21965504,-1.864469,54351,0 days,0.0,53.536276141501205,-168.3,0.0035725832,0.0,0.0035725832,inf,10.0,-0.047576904,0.047576904,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.003277421,0.284747,0.28802443,0.01150994,-55.58203,635.2637,579.68164,-0.087494425,False,False,False,False,False,False,000000
123817,53.536276141501205,-167.85000000000002,276.13626,281.04514,280.8493,280.66513,274.1713,5.4825087,5.4834948,5.474868,2.4704154,0.0009860992,-0.0076408386,-3.0120933,54352,0 days,0.0,53.536276141501205,-167.85000000000002,0.0004426241,0.0,0.0004426241,inf,10.0,-0.006500244,0.006500244,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.014865756,0.28456688,0.29943264,0.052239936,-6.767578,390.30762,383.54004,-0.017339088,False,False,False,False,False,False,000000
123820,53.536276141501205,-166.5,274.89804,281.5138,281.50858,281.4929,280.07672,6.8930078,7.0289636,7.010056,4.9359083,0.13595581,0.11704826,-1.9570994,54355,0 days,0.0,53.536276141501205,-166.5,0.0034697056,0.0,0.0034697056,inf,10.0,-0.022399902,0.022613525,0.00021362305,-0.9905533,0.0,0.0,0.0,,0.0,0.0,0.0,,0.022402525,0.18589687,0.2082994,0.120510496,-14.893555,101.79199,86.89844,-0.14631362,False,False,False,False,False,True,000100
124443,53.817306342412444,-75.60000000000002,269.58984,271.60474,273.9161,270.54822,272.75302,4.270555,5.137867,3.4139893,4.0471697,0.86731195,-0.8565657,-0.22338533,53757,0 days,0.0,53.817306342412444,-75.60000000000002,0.7220073,0.0,0.7220073,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0019435883,0.27604914,0.27799273,0.007040733,7.0,20.0,27.0,0.35,True,False,False,False,False,True,100100
124444,53.817306342412444,-75.14999999999998,269.72928,271.02914,273.36316,270.16168,272.2618,3.6331265,5.1224895,3.6019144,3.174116,1.489363,-0.031212091,-0.4590106,53758,0 days,0.0,53.817306342412444,-75.14999999999998,0.7000382,0.0,0.7000382,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.003887415,0.2960744,0.2999618,0.013129859,7.0,20.0,27.0,0.35,True,False,False,False,False,True,100100
124503,53.817306342412444,0.0,286.65005,292.887,292.97025,291.8528,286.23886,6.5381436,6.5413547,5.5984235,2.0444446,0.0032110214,-0.93972015,-4.493699,53125,0 days,0.0,53.817306342412444,0.0,0.00039088726,0.0,0.00039088726,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.00033330917,0.35882306,0.35915637,0.0009288956,-2.569336,16.03125,13.461914,-0.16027047,False,False,False,False,False,True,000100
124980,54.09833654002838,-10.350000000000023,284.4379,288.636,288.75665,288.0563,271.99948,5.221173,5.303589,4.8780317,2.3395789,0.08241606,-0.34314108,-2.881594,53102,0 days,0.0,54.09833654002838,-10.350000000000023,1.6331673e-05,0.0,1.6331673e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.00116992,0.023315549,0.024485469,0.05017767,20.78418,63.666992,84.45117,0.32645142,False,False,False,False,False,True,000100
125013,54.09833654002838,14.400000000000006,287.5135,291.42084,291.84775,291.40164,288.66235,5.220005,5.228921,4.8455477,2.060246,0.008915901,-0.37445736,-3.159759,52357,0 days,0.0,54.09833654002838,14.400000000000006,7.3194504e-05,0.0,7.3194504e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0010740757,0.008592725,0.007518649,-0.124998264,-0.16699219,12.261719,12.094727,-0.013618987,False,False,False,False,False,False,000000
125308,54.37936673426967,-165.0,281.8794,281.02127,281.0659,281.44687,272.53857,5.972277,6.0599866,5.8459325,2.5539784,0.08770943,-0.12634468,-3.4182987,51973,0 days,0.0,54.37936673426967,-165.0,0.000114798546,0.0,0.000114798546,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0010752678,0.060544133,0.059468865,-0.017760066,37.222656,51.036133,88.25879,0.7293393,False,False,False,False,False,True,000100
125309,54.37936673426967,-164.53125,277.4474,281.6391,281.12137,277.5462,274.68826,6.3108845,6.178415,5.2340784,3.3306005,-0.13246965,-1.0768061,-2.980284,51974,0 days,0.0,54.37936673426967,-164.53125,0.004301667,0.0,0.004301667,inf,10.0,-0.0128479,0.055725098,0.042877197,-0.2305586,0.0,0.0,0.0,,0.0,0.0,0.0,,0.003612399,0.317443,0.3210554,0.011379678,10.290039,47.984375,58.274414,0.21444562,False,False,False,False,False,True,000100
125417,54.37936673426967,-81.09375,268.8578,269.0551,268.48004,271.0371,269.95215,7.434273,8.151855,6.6524124,2.4372625,0.7175827,-0.78186035,-4.99701,52152,0 days,0.0,54.37936673426967,-81.09375,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.004727602,0.003692627,0.008420229,1.2802815,-3.4794922,44.277344,40.79785,-0.07858403,False,False,False,False,False,False,000000
125763,54.37936673426967,155.625,272.81433,273.91125,273.9168,274.12283,271.50653,5.034986,5.4467225,5.035183,2.756997,0.4117365,0.00019693375,-2.277989,51889,0 days,0.0,54.37936673426967,155.625,0.002007842,0.0,0.002007842,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.018771887,0.17149901,0.15272713,-0.109457694,-0.7578125,25.420898,24.663086,-0.029810611,False,False,False,False,False,False,000000
125777,54.660396925054464,-165.0,281.20303,282.38724,282.4907,282.53967,275.66837,5.1062336,5.2224326,5.211191,3.8317633,0.11619902,0.10495758,-1.2744703,51205,0 days,0.0,54.660396925054464,-165.0,7.70092e-05,0.0,7.70092e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0013622046,0.10446429,0.10310209,-0.013039906,0.6542969,64.09473,64.74902,0.01020828,False,False,False,False,False,False,000000
125974,54.660396925054464,18.75,288.16562,292.52722,292.53726,292.11874,286.9255,5.496477,5.4102516,4.9586167,1.9511038,-0.08622551,-0.5378604,-3.5453734,50829,0 days,0.0,54.660396925054464,18.75,5.7935715e-05,0.0,5.7935715e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0073268414,0.04181695,0.04914379,0.17521223,4.5976562,40.68164,45.279297,0.11301551,False,False,False,False,False,True,000100
125975,54.660396925054464,19.6875,290.60242,294.0217,294.0528,293.87817,287.25446,5.5430307,5.5119658,5.3428655,2.1685486,-0.031064987,-0.20016527,-3.3744822,50831,0 days,0.0,54.660396925054464,19.6875,2.2888184e-05,0.0,2.2888184e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0010027885,0.024335146,0.025337934,0.041207418,-2.961914,47.069336,44.10742,-0.06292662,False,False,False,False,False,False,000000
126228,54.660396925054464,138.28125,273.33188,271.8731,271.33878,271.54214,270.5044,4.528547,5.128128,4.936392,2.7111847,0.59958124,0.40784502,-1.8173621,51084,0 days,0.0,54.660396925054464,138.28125,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0010691881,0.011592627,0.010523438,-0.092230015,18.379883,28.982422,47.362305,0.63417345,False,False,False,False,False,True,000100
126903,55.22245729591398,20.625,288.27234,292.7973,292.9309,292.63367,292.5569,5.5649066,5.6184897,5.3386946,4.934458,0.053583145,-0.22621202,-0.6304488,49297,0 days,0.0,55.22245729591398,20.625,6.1035156e-05,0.0,6.1035156e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00070238113,0.019737244,0.019034863,-0.035586588,-2.3183594,27.360352,25.041992,-0.08473427,False,False,False,False,False,False,000000
127318,55.503487475811546,-7.2000000000000455,284.2711,288.6535,289.11804,289.09186,268.2897,5.15233,5.367825,5.36148,2.633859,0.21549511,0.20915031,-2.518471,49238,0 days,0.0,55.503487475811546,-7.2000000000000455,1.3113022e-05,0.0,1.3113022e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0004992485,0.009801745,0.010300994,0.050934654,3.8515625,39.40625,43.257812,0.09773989,False,False,False,False,False,False,000000
127319,55.503487475811546,-6.240000000000009,284.92593,289.30927,289.3202,288.25717,269.63733,5.1672435,5.186344,4.3001513,3.0728507,0.019100666,-0.86709213,-2.0943928,49240,0 days,0.0,55.503487475811546,-6.240000000000009,0.0003437996,0.0,0.0003437996,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.005701065,0.046831846,0.05253291,0.12173479,13.026367,66.56055,79.586914,0.19570704,False,False,False,False,False,True,000100
127343,55.503487475811546,14.400000000000006,287.40662,292.13962,292.30374,292.395,286.23633,6.481608,6.4487815,6.4150434,3.7164457,-0.032826424,-0.06656456,-2.7651622,48533,0 days,0.0,55.503487475811546,14.400000000000006,7.605553e-05,0.0,7.605553e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.009498358,0.24383736,0.2533357,0.038953662,-1.9990234,38.573242,36.57422,-0.051824097,False,False,False,False,False,False,000000
127604,55.784517651898035,-159.84000000000003,278.20538,282.84494,282.25272,282.03693,280.70938,5.7969904,5.6153574,5.602895,2.7961035,-0.181633,-0.19409561,-3.000887,48170,0 days,0.0,55.784517651898035,-159.84000000000003,0.002923727,0.0,0.002923727,inf,10.0,-0.0047302246,0.0075683594,0.0028381348,-0.625,0.0,0.0,0.0,,0.0,0.0,0.0,,0.009111643,0.39311922,0.40223086,0.02317781,39.180664,17.628906,56.80957,2.222524,False,False,False,False,False,True,000100
129471,56.90863831616438,8.0,288.53036,290.3811,290.51483,290.1058,281.1465,4.96226,5.19813,5.9081016,2.2831604,0.23587036,0.9458418,-2.6790993,44820,0 days,0.0,56.90863831616438,8.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00024986267,0.0011292696,0.0008794069,-0.22126043,2.6601562,24.873047,27.533203,0.10694935,False,False,False,False,False,True,000100
129751,57.18966847168948,-153.0,280.76926,286.6934,286.37967,286.28406,279.70044,6.5369253,6.5297446,6.0066743,3.4951813,-0.0071806908,-0.530251,-3.041744,44498,0 days,0.0,57.18966847168948,-153.0,0.004086137,0.0,0.004086137,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.090393186,0.3310498,0.421443,0.2730501,-25.274414,69.36035,44.085938,-0.36439282,False,False,False,False,False,True,000100
129753,57.18966847168948,-136.0,279.6971,285.70764,285.41977,286.58417,278.95453,6.1682878,5.931199,7.127238,2.8174987,-0.23708868,0.95895004,-3.350789,44532,0 days,0.0,57.18966847168948,-136.0,0.00075244904,0.0,0.00075244904,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0150796175,0.062022805,0.07710242,0.2431302,-23.763672,175.62012,151.85645,-0.13531293,False,False,False,False,False,True,000100
130578,57.751728769308976,-155.0,282.5096,286.86386,286.47507,287.1255,280.9743,5.418445,5.143336,5.467482,2.9530017,-0.2751093,0.04903698,-2.4654434,43054,0 days,0.0,57.751728769308976,-155.0,0.0001386404,0.0,0.0001386404,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.004104376,0.01827836,0.022382736,0.22454835,-27.15625,206.68945,179.5332,-0.13138673,False,False,False,False,False,True,000100
130590,57.751728769308976,-134.0,279.14407,282.94427,282.8533,283.4538,279.3542,4.98237,5.1267138,5.0322595,3.6968768,0.14434385,0.049889565,-1.2854931,43096,0 days,0.0,57.751728769308976,-134.0,0.0050774813,0.0,0.0050774813,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.04200697,0.45070958,0.49271655,0.09320185,31.802734,94.2666,126.069336,0.33737013,False,False,False,False,False,True,000100
130591,57.751728769308976,-133.5,275.70654,279.15445,279.9625,278.6449,280.01007,4.5791163,5.6045904,4.3353543,3.312733,1.0254741,-0.24376202,-1.2663834,43097,0 days,0.0,57.751728769308976,-133.5,0.004772663,0.0,0.004772663,inf,10.0,0.07171631,0.0019836426,0.07369995,36.153847,0.0,0.1532898,0.1532898,0.0,7.033348e-06,0.3507315,0.35073853,2.0053369e-05,0.058751702,0.5965799,0.6553316,0.09848086,79.36719,25.0,104.36719,3.1746874,False,False,False,False,False,True,000100
130593,57.751728769308976,-132.5,268.1309,268.12497,268.3134,267.72534,279.2342,5.5386086,5.1855097,4.6223655,2.3629036,-0.35309887,-0.9162431,-3.175705,43099,0 days,0.0,57.751728769308976,-132.5,0.0039891005,0.009185791,0.0131748915,0.4342686,10.0,-0.061309814,0.61138916,0.55007935,-0.100279525,0.0,0.021148682,0.021148682,0.0,-7.867813e-06,0.34210992,0.34210205,-2.299791e-05,-0.0039891005,0.9908142,0.9868251,-0.0040260833,-196.10059,214.60059,18.5,-0.9137933,False,False,False,False,False,True,000100
131143,58.03275891116461,22.5,286.16708,290.22302,290.3919,290.23032,286.16318,5.098015,5.1259117,5.0658894,3.8100343,0.027896881,-0.032125473,-1.2879806,41969,0 days,0.0,58.03275891116461,22.5,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.004006505,0.00873971,0.012746215,0.4584254,0.28710938,15.49707,15.78418,0.018526686,False,False,False,False,False,False,000000
131379,58.03275891116461,158.0,274.69873,272.0793,272.24142,273.14413,266.92645,6.036417,5.611902,5.2560215,2.7379599,-0.42451477,-0.7803955,-3.2984571,42240,0 days,0.0,58.03275891116461,158.0,2.5749207e-05,0.0,2.5749207e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0060483217,0.32873595,0.32268763,-0.018398723,5.2822266,17.891602,23.173828,0.29523498,False,False,False,False,False,True,000100
131820,58.59481918033887,-138.0,282.33978,287.8972,287.94513,289.50943,281.25977,5.6088653,5.657627,7.242033,4.331702,0.048761845,1.6331677,-1.277163,40928,0 days,0.0,58.59481918033887,-138.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0002963543,0.0009858608,0.0012822151,0.30060458,3.7841797,98.67676,102.46094,0.038349252,False,False,False,False,False,False,000000
131821,58.59481918033887,-137.5,273.7167,276.53503,277.55225,276.84222,283.18893,5.2264113,6.2489495,4.731358,3.3435318,1.0225382,-0.4950533,-1.8828795,40929,0 days,0.0,58.59481918033887,-137.5,0.010224581,0.0,0.010224581,inf,10.0,-0.0049438477,0.16668701,0.16174316,-0.029659465,0.0,0.08255005,0.08255005,0.0,-9.655952e-06,0.23893178,0.23892212,-4.041301e-05,0.020849824,0.5519422,0.57279205,0.037775375,44.52539,25.0,69.52539,1.7810156,False,False,False,False,False,True,000100
132354,58.875849307392365,-66.5,274.88605,270.63678,270.79892,271.24896,270.00797,6.015286,5.8858294,5.43517,2.8297157,-0.12945652,-0.5801158,-3.1855702,40351,0 days,0.0,58.875849307392365,-66.5,0.006408572,0.0,0.006408572,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0043001175,0.10097659,0.105276704,0.04258529,29.785156,46.51953,76.30469,0.6402721,False,False,False,False,False,True,000100
132355,58.875849307392365,-66.0,272.1769,270.24307,270.77975,271.12833,267.98434,4.939673,5.287937,5.04533,4.5467067,0.34826422,0.1056571,-0.39296627,40352,0 days,0.0,58.875849307392365,-66.0,0.036199808,0.0,0.036199808,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.012485623,0.36600876,0.37849438,0.034112908,6.826172,7.6191406,14.4453125,0.89592415,False,False,False,False,False,True,000100
132784,59.1568794292387,-63.0,271.37585,267.57568,267.8968,267.45364,267.04684,5.636583,5.407317,5.963687,3.4664867,-0.22926569,0.3271041,-2.1700962,39638,0 days,0.0,59.1568794292387,-63.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0032266378,0.008154511,0.0049278736,-0.39568746,11.624023,108.73633,120.36035,0.10690101,False,False,False,False,False,True,000100
132785,59.1568794292387,-3.5,281.67764,286.03226,286.21475,285.14105,267.84958,5.3344636,5.4537425,4.7195563,3.4745383,0.11927891,-0.61490726,-1.8599253,39757,0 days,0.0,59.1568794292387,-3.5,0.0037972927,0.0,0.0037972927,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.012107134,0.06846154,0.056354403,-0.17684577,9.089844,74.77832,83.868164,0.121557206,False,False,False,False,False,True,000100
133073,59.1568794292387,155.0,270.27496,269.36157,269.59225,270.51318,270.41495,4.942835,5.349624,4.7214723,2.9084778,0.4067893,-0.22136259,-2.034357,39354,0 days,0.0,59.1568794292387,155.0,0.00041639805,0.0,0.00041639805,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.05887544,0.27410924,0.3329847,0.21478824,-0.9423828,44.929688,43.987305,-0.020974614,False,False,False,False,False,False,000000
133523,59.718939656724736,-149.33333333333337,282.63394,287.94122,287.75568,289.28027,268.4045,5.705103,5.960197,7.4576335,4.747734,0.25509405,1.7525306,-0.95736885,38089,0 days,0.0,59.718939656724736,-149.33333333333337,0.00029575825,0.0,0.00029575825,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.011559844,0.010858655,0.022418499,1.0645742,60.08496,121.069336,181.1543,0.49628553,False,False,False,False,False,True,000100
133637,59.718939656724736,-44.26666666666665,276.9777,276.65134,276.7522,277.68594,268.72742,5.5071597,5.5483456,5.4370837,3.244419,0.041185856,-0.07007599,-2.2627406,38286,0 days,0.0,59.718939656724736,-44.26666666666665,6.258488e-05,0.0,6.258488e-05,inf,10.0,-0.005004883,0.005004883,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.004710555,0.010222316,0.014932871,0.46081096,78.07129,81.74219,159.81348,0.9550918,False,False,False,False,False,True,000100
133666,59.718939656724736,22.400000000000006,286.37158,290.84106,290.82233,290.57968,283.83862,5.770238,5.879592,5.579985,1.936448,0.10935402,-0.19025278,-3.8337898,37736,0 days,0.0,59.718939656724736,22.400000000000006,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.013297915,0.009025812,0.022323728,1.4733206,9.361328,20.674805,30.036133,0.4527892,False,False,False,False,False,True,000100
133669,59.718939656724736,24.53333333333333,283.44846,287.76813,288.00482,287.6915,287.75543,5.119682,5.31995,5.1109915,4.8544765,0.20026827,-0.008690357,-0.26520538,37740,0 days,0.0,59.718939656724736,24.53333333333333,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0026072264,0.005894065,0.0032868385,-0.44234776,-7.0791016,59.362305,52.283203,-0.11925247,False,False,False,False,False,True,000100
133672,59.718939656724736,27.19999999999999,283.66714,288.13657,288.3677,287.8434,285.24753,5.066171,5.184836,4.8167152,3.4794161,0.11866474,-0.24945593,-1.586755,37745,0 days,0.0,59.718939656724736,27.19999999999999,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0027891397,0.00018775463,0.0029768944,14.855238,-1.2919922,43.632812,42.34082,-0.029610565,False,False,False,False,False,False,000000
133920,59.99996976205827,-166.93333333333334,274.5605,276.8547,275.5347,278.78302,272.17053,5.427908,5.148279,5.922653,3.3088508,-0.27962875,0.49474525,-2.1190572,37381,0 days,0.0,59.99996976205827,-166.93333333333334,0.008700609,0.0,0.008700609,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.2592901,0.39579618,0.6550863,0.6551102,14.464844,7.4941406,21.958984,1.9301537,False,False,False,False,True,True,000110
